effect,term,estimate,std.error,statistic,p.value,conf.low,conf.high
fixed,varietyBQ:treatmentModified I. R.,-0.2712207802011478,0.7198652476860612,-0.3767660420793494,0.7063474786722849,-1.682130739387833,1.1396891789855372
fixed,varietyRO:treatmentModified I. R.,0.29821249422396245,0.7164133612236548,0.41625758307272054,0.6772215274678269,-1.105931891817685,1.7023568802656097
fixed,varietySE:treatmentModified I. R.,1.8785103319487675,0.7373797153536855,2.5475481530540023,0.010848288025562026,0.43327264692514755,3.323748016972387
fixed,varietyCL:treatmentModified I. R.,4.130145620567479,0.8467790733539261,4.877477196275978,1.0745126578777132e-6,2.4704891339315838,5.789802107203374
fixed,varietySM:treatmentModified I. R.,6.181495435262736,0.874721772097807,7.066813279882043,1.5853203284236803e-12,4.467072265457982,7.89591860506749
fixed,year2018:varietyBQ:treatmentFull Dose,0.4288700803225238,1.0698187694911991,0.4008810581314557,0.6885076963963388,-1.6679361778651838,2.525676338510231
fixed,year2019:varietyBQ:treatmentFull Dose,-0.08120744016831076,0.9369985633738939,-0.0866676250557988,0.9309357110192459,-1.9176908779469137,1.7552759976102923
fixed,year2018:varietyRO:treatmentFull Dose,-0.2299273802486076,1.069009372135981,-0.21508453175596684,0.829701413558167,-2.325147248770906,1.8652924882736905
fixed,year2019:varietyRO:treatmentFull Dose,-0.07056670934746884,0.9292648249264674,-0.07593821207324054,0.9394682557757355,-1.8918922983032633,1.7507588796083255
fixed,year2018:varietySE:treatmentFull Dose,1.8735082528204432,1.1674727841795824,1.6047553983341998,0.10854764503711768,-0.41469635710224106,4.161712862743127
fixed,year2019:varietySE:treatmentFull Dose,-1.8481400754117352,0.9839816147753959,-1.8782262266491558,0.06035022379548312,-3.7767086018210763,0.08042845099760587
fixed,year2018:varietyCL:treatmentFull Dose,-0.9470771363001238,1.2336926657764877,-0.767676717688868,0.44267927157712766,-3.3650703292132493,1.4709160566130017
fixed,year2019:varietyCL:treatmentFull Dose,0.159962044332586,1.1665811744252743,0.13712037176615044,0.8909356502199007,-2.1264950425833895,2.446419131248562
fixed,year2018:varietySM:treatmentFull Dose,-2.612644558374872,1.252467272423429,-2.0859982659024725,0.036978780141880836,-5.0674353041399085,-0.15785381260983566
fixed,year2019:varietySM:treatmentFull Dose,-1.9775075155120088,1.1900811179037172,-1.661657752368438,0.0965814165509559,-4.31002364528446,0.3550086142604423
fixed,year2018:varietyBQ:treatmentHalf Dose,0.5545908960395978,1.0713301994528182,0.5176656985146644,0.6046915346349467,-1.545177710438038,2.6543595025172335
fixed,year2019:varietyBQ:treatmentHalf Dose,0.017808771372418576,0.8923751098418361,0.019956598044935374,0.9840779954058094,-1.7312143046175545,1.7668318473623918
fixed,year2018:varietyRO:treatmentHalf Dose,0.015629576164205506,1.0708298669098326,0.014595760397782749,0.9883546816060043,-2.0831583965488853,2.114417548877296
fixed,year2019:varietyRO:treatmentHalf Dose,-0.1681653123160547,0.8835628779239703,-0.19032636671107991,0.8490533936117204,-1.8999167311235965,1.563586106491487
fixed,year2018:varietySE:treatmentHalf Dose,2.192468650355541,1.1684547497197333,1.8763830185819592,0.060602704676945486,-0.0976605766598988,4.4825978773709805
fixed,year2019:varietySE:treatmentHalf Dose,-0.6891959675420297,0.8922141027261833,-0.7724558101426257,0.4398445098128923,-2.4379034753840685,1.0595115403000093
fixed,year2018:varietyCL:treatmentHalf Dose,-0.4235496879761243,1.235700480955101,-0.34276080207458776,0.731778416899007,-2.845478126326945,1.9983787503746961
fixed,year2019:varietyCL:treatmentHalf Dose,0.5667943954293129,1.1368493282151664,0.49856597647743717,0.6180851791100636,-1.6613893437209677,2.794978134579593
fixed,year2018:varietySM:treatmentHalf Dose,-2.135836806272905,1.2531249243282805,-1.7044085268815394,0.08830479202027916,-4.591916526085814,0.32024291354000445
fixed,year2019:varietySM:treatmentHalf Dose,-2.027934866685179,1.169965605887624,-1.7333286179354261,0.08303727700975243,-4.321025317375504,0.2651555840051465
fixed,year2018:varietyBQ:treatmentIrish Rules,0.06351422434889673,0.6174438461850541,0.1028663978778418,0.9180690067965473,-1.146653476649698,1.2736819253474914
fixed,year2019:varietyBQ:treatmentIrish Rules,0.46049357252257633,0.2714955689294295,1.6961366048750266,0.08986001281913189,-0.07162796454131709,0.9926151095864697
fixed,year2018:varietyRO:treatmentIrish Rules,0.9324077800770714,0.5823404275690124,1.6011386741075484,0.10934620805722557,-0.20895848469984868,2.0737740448539914
fixed,year2019:varietyRO:treatmentIrish Rules,-0.5655057127431834,0.2916788445141646,-1.9387957796017707,0.05252621024030909,-1.1371857430432042,0.006174317556837394
fixed,year2018:varietySE:treatmentIrish Rules,0.6635452397030419,0.8767519973438802,0.7568220451316358,0.44915648356146987,-1.05485709846452,2.381947577870604
fixed,year2019:varietySE:treatmentIrish Rules,-0.8785207909085597,0.3940497534250695,-2.2294666682886652,0.025782870680015547,-1.6508441157385847,-0.10619746607853486
fixed,year2018:varietyCL:treatmentIrish Rules,1.7383253810642676,1.0692234006754087,1.6257831431356624,0.10399579555535898,-0.35731397568697276,3.833964737815508
fixed,year2019:varietyCL:treatmentIrish Rules,2.024823292563285,0.9846485296072741,2.056391932429822,0.039744753299902985,0.09494763710270737,3.954698948023863
fixed,year2018:varietySM:treatmentIrish Rules,0.5897161871070605,1.0896828480673058,0.5411814897820948,0.5883824945971896,-1.5460229496758897,2.725455323890011
fixed,year2019:varietySM:treatmentIrish Rules,0.34321967317521224,1.0162117351327862,0.337744252806099,0.7355559233752361,-1.648518728352005,2.3349580747024294
fixed,year2018:varietyBQ:treatmentBlight Man. (DK),0.1998518731418539,1.0709764905985018,0.18660715234763856,0.8519686584961105,-1.899223476720309,2.2989272230040165
fixed,year2019:varietyBQ:treatmentBlight Man. (DK),-0.2037286403319038,0.9137605475317708,-0.22295626669613933,0.823569543869856,-1.9946664039877744,1.5872091233239667
fixed,year2018:varietyRO:treatmentBlight Man. (DK),0.13009486487418023,1.0668165070085467,0.12194680530298356,0.9029411469450377,-1.960827066975393,2.2210167967237537
fixed,year2019:varietyRO:treatmentBlight Man. (DK),0.7848676276984219,0.875846467853101,0.8961246708253685,0.3701861820702572,-0.9317599052802741,2.501495160677118
fixed,year2018:varietySE:treatmentBlight Man. (DK),2.076494280527334,1.1675710391651093,1.7784736096333507,0.07532610251860569,-0.21190290562828462,4.364891466682953
fixed,year2019:varietySE:treatmentBlight Man. (DK),0.18810338796324697,0.876588620481372,0.21458570596085472,0.8300903393271319,-1.5299787374378917,1.9061855133643857
fixed,year2018:varietyCL:treatmentBlight Man. (DK),-0.6383296753678738,1.2338175494574493,-0.5173614815647327,0.6049038429606358,-3.0565676357979408,1.7799082850621932
fixed,year2019:varietyCL:treatmentBlight Man. (DK),0.26359964556744986,1.150758625788108,0.22906597409767068,0.8188176391004139,-1.9918458158760468,2.5190451070109465
fixed,year2018:varietySM:treatmentBlight Man. (DK),-2.346186914258674,1.2512787253836914,-1.8750314111983646,0.06078840233906565,-4.798648150631893,0.10627432211454524
fixed,year2019:varietySM:treatmentBlight Man. (DK),-1.9006192608116084,1.179643388753507,-1.6111812086023172,0.10714023230457712,-4.212677817369263,0.41143929574604665
fixed,year2018:varietyBQ:treatmentModified I. R.,0.3124871461060688,1.0700870128973201,0.2920203145536665,0.7702710918331994,-1.7848448594967266,2.4098191517088643
fixed,year2019:varietyBQ:treatmentModified I. R.,0.1814013017225261,0.8566383996880453,0.21175947959907643,0.832294682168321,-1.4975791094400703,1.8603817128851223
fixed,year2018:varietyRO:treatmentModified I. R.,-0.2140593922709395,1.065874024304662,-0.20082991741034703,0.8408315687806154,-2.303134091964847,1.8750153074229678
fixed,year2019:varietyRO:treatmentModified I. R.,-0.09027562553908064,0.8552419451932494,-0.10555565714060257,0.9159349085962023,-1.7665190361858278,1.5859677851076666
fixed,year2018:varietySE:treatmentModified I. R.,1.8178044192849556,1.1677793793286961,1.556633428764541,0.11955754235184213,-0.4710011060878265,4.1066099446577375
fixed,year2019:varietySE:treatmentModified I. R.,-0.6857379250759191,0.8605167936029846,-0.7968908104683626,0.42551444837656355,-2.372319848629656,1.0008439984778175
fixed,year2018:varietyCL:treatmentModified I. R.,-0.26801739249368944,1.2345770228584856,-0.2170924839287335,0.8281362712543783,-2.6877438934370037,2.1517091084496247
fixed,year2019:varietyCL:treatmentModified I. R.,0.553518731287966,1.1319085128204858,0.48901366587367556,0.6248320218414094,-1.6649811876344796,2.772018650210412
fixed,year2018:varietySM:treatmentModified I. R.,-2.2453556320176404,1.251834673776684,-1.7936518927404241,0.07286874828333893,-4.698906507218387,0.2081952431831069
fixed,year2019:varietySM:treatmentModified I. R.,-1.9818737104701125,1.165498312266748,-1.7004518064171341,0.08904597419510381,-4.266208426555155,0.3024610056149306
